scenario,seed,strat,n,fail,tot_time2,exp_t,hot_t,heavy_tier,energy,cog,path,util,viol
tiny_light,2051,near,20,0,122.0,2.8404233972107953,2.75,0.5,329.0,1.047103755569701,222.0,0.3825,0
tiny_light,2051,score,20,0,186.0,2.868315440955152,2.0,0.0,104.3,0.33195416931890515,370.0,0.3825,0
tiny_light,2051,awra,20,0,216.0,2.798535166047958,1.375,0.0,79.5,0.25302355187778486,432.0,0.3825,0
tiny_light,2051,cb,20,0,163.0,2.3813584829938805,1.375,1.25,539.6999999999999,1.717695735200509,244.0,0.3825,0
tiny_light,2051,tob,20,0,122.0,1.9169258553225648,1.375,1.0,324.1,1.0315085932527055,222.0,0.3825,0
tiny_light,2052,random,20,0,835.0,22.124365482233504,23.0,12.75,3095.8999999999996,10.160485723662617,726.0,0.3825,0
tiny_light,2052,seq,20,0,629.0,19.894987309644673,27.0,10.0,2406.8999999999996,7.899245159172956,328.0,0.3825,0
tiny_light,2052,near,20,0,122.0,3.4830266497461935,3.875,1.0,312.5,1.0255989497866755,222.0,0.3825,0
tiny_light,2052,score,20,0,186.0,3.1522049492385786,2.5,0.0,92.30000000000001,0.3029209058089925,370.0,0.3825,0
tiny_light,2052,awra,20,0,216.0,3.0986675126903553,1.375,0.0,82.60000000000001,0.2710863144076141,432.0,0.3825,0
tiny_light,2052,cb,20,0,157.0,2.4382931472081215,1.375,1.75,555.1,1.821791926485067,268.0,0.3825,0
tiny_light,2052,tob,20,0,122.0,2.0338673857868015,1.375,1.25,323.2,1.060715457827371,222.0,0.3825,0
tiny_light,2053,random,20,0,608.0,15.608315360651813,16.5,9.5,2173.2,7.5747647263855,660.0,0.3825,0
tiny_light,2053,seq,20,0,629.0,13.904984423676016,14.0,11.5,2440.3,8.505751132798887,328.0,0.3825,0
tiny_light,2053,near,20,0,122.0,2.852384375748863,2.625,1.5,306.3,1.0676193795747648,222.0,0.3825,0
tiny_light,2053,score,20,0,165.0,3.3056554037862456,2.0,0.25,89.4,0.3116068316486581,328.0,0.3825,0
tiny_light,2053,awra,20,0,165.0,3.0505631440210887,1.375,0.0,54.0,0.1882188915998606,328.0,0.3825,0
tiny_light,2053,cb,20,0,157.0,2.981667864845436,1.375,0.75,248.2,0.8651097943534332,328.0,0.3825,0
tiny_light,2053,tob,20,0,122.0,2.4604601006470173,1.375,1.25,316.69999999999993,1.1038689438828857,222.0,0.3825,0
tiny_light,2054,random,20,0,600.0,18.038088760414897,20.5,4.25,2009.6999999999998,6.654635761589405,614.0,0.3825,0
tiny_light,2054,seq,20,0,629.0,15.311341608569972,17.125,11.75,2411.7000000000003,7.9857615894039755,328.0,0.3825,0
tiny_light,2054,near,20,0,122.0,3.4986396871280396,3.875,1.25,339.1,1.1228476821192055,222.0,0.3825,0
tiny_light,2054,score,20,0,196.0,3.2770787281074645,2.5,0.25,93.80000000000001,0.31059602649006635,390.0,0.3825,0
tiny_light,2054,awra,20,0,216.0,3.1342458765516064,1.5,0.0,68.1,0.22549668874172188,432.0,0.3825,0
tiny_light,2054,cb,20,0,157.0,2.5012752933174625,1.375,1.5,535.0999999999999,1.7718543046357613,268.0,0.3825,0
tiny_light,2054,tob,20,0,122.0,2.081788811426628,1.375,0.25,287.40000000000003,0.951655629139073,222.0,0.3825,0
tiny_light,2055,random,20,0,734.0,10.818537567084078,9.25,7.75,2265.4,8.873482177830004,772.0,0.3825,0
tiny_light,2055,seq,20,0,629.0,15.566972271914132,17.5,6.75,2075.5,8.129651390520957,328.0,0.3825,0
tiny_light,2055,near,20,0,122.0,3.79846824686941,2.875,1.5,292.5,1.145710928319624,222.0,0.3825,0
tiny_light,2055,score,20,0,224.0,2.9575134168157424,3.875,0.25,79.9,0.3129651390520956,454.0,0.3825,0
tiny_light,2055,awra,20,0,230.0,1.818649373881932,2.125,0.0,52.7,0.2064238151194673,474.0,0.3825,0
tiny_light,2055,cb,20,0,154.0,1.3474396243291593,1.375,1.0,290.1,1.136310223266745,306.0,0.3825,0
tiny_light,2055,tob,20,0,122.0,1.204830053667263,1.375,1.0,259.8,1.0176263219741482,222.0,0.3825,0
light_sparse,2026,random,60,0,2363.0,18.41168783649574,16.333333333333332,10.75,9096.3,9.68103448275862,2380.0,0.4825,0
light_sparse,2026,seq,60,0,2155.0,19.702733782865504,22.166666666666668,10.083333333333334,8476.1,9.020966368667517,1288.0,0.4825,0
light_sparse,2026,near,60,0,686.0,5.692619308974962,5.25,1.8333333333333333,1782.1999999999994,1.8967645806726259,1260.0,0.4825,0
light_sparse,2026,score,60,0,704.0,4.75257435575767,3.25,1.5833333333333333,1601.8999999999999,1.7048744146445294,1330.0,0.4825,0
light_sparse,2026,awra,60,0,704.0,4.024489049187183,2.4583333333333335,0.08333333333333333,1295.2,1.3784589186888037,1330.0,0.4825,0
light_sparse,2026,cb,60,0,939.0,4.8079556740369025,2.3333333333333335,3.1666666666666665,2985.5000000000005,3.177415921668796,1476.0,0.4825,0
light_sparse,2026,tob,60,0,686.0,3.9009199728189836,2.3333333333333335,1.8333333333333333,1812.2000000000003,1.9286930608769692,1260.0,0.4825,0
light_sparse,2027,random,60,0,2228.0,19.70590474871937,19.666666666666668,9.416666666666666,7660.899999999998,8.804620158602459,2200.0,0.4825,0
light_sparse,2027,seq,60,0,2155.0,16.484493977571653,17.5,9.0,8064.500000000001,9.268474887943917,1288.0,0.4825,0
light_sparse,2027,near,60,0,686.0,5.734840094143709,5.583333333333333,2.5,1843.0,2.1181473393862777,1260.0,0.4825,0
light_sparse,2027,score,60,0,704.0,5.183441783192579,3.875,2.25,1581.2999999999995,1.8173773129525341,1330.0,0.4825,0
light_sparse,2027,awra,60,0,704.0,4.400768378789977,3.2916666666666665,0.08333333333333333,1145.1,1.3160556257901392,1330.0,0.4825,0
light_sparse,2027,cb,60,0,933.0,5.315519867091238,2.3333333333333335,3.25,2683.6999999999994,3.084358119756349,1442.0,0.4825,0
light_sparse,2027,tob,60,0,686.0,4.193306105496332,2.3333333333333335,2.0,1646.3000000000002,1.8920813699574766,1260.0,0.4825,0
light_sparse,2028,random,60,0,2472.0,20.909614777391855,17.958333333333332,9.0,8855.8,10.028082889819947,2308.0,0.4825,0
light_sparse,2028,seq,60,0,2155.0,20.421850331544046,13.333333333333334,9.75,8029.699999999999,9.092628241422258,1288.0,0.4825,0
light_sparse,2028,near,60,0,686.0,5.114100771347376,4.791666666666667,2.9166666666666665,1891.0999999999997,2.1414335862303235,1260.0,0.4825,0
light_sparse,2028,score,60,0,704.0,4.184491857999909,4.958333333333333,2.1666666666666665,1608.3000000000004,1.8211980523157056,1330.0,0.4825,0
light_sparse,2028,awra,60,0,704.0,2.9585118859668906,3.7916666666666665,0.08333333333333333,1168.1,1.3227267580115496,1330.0,0.4825,0
light_sparse,2028,cb,60,0,907.0,3.096756732374036,2.5833333333333335,3.3333333333333335,2680.7000000000003,3.0355565621107474,1474.0,0.4825,0
light_sparse,2028,tob,60,0,686.0,2.569015291623438,2.3333333333333335,2.1666666666666665,1789.0000000000005,2.025818140640925,1260.0,0.4825,0
light_sparse,2029,random,60,0,2209.0,22.592499423918873,16.0,8.583333333333334,7970.299999999998,8.762423043095863,2304.0,0.4825,0
light_sparse,2029,seq,60,0,2155.0,13.611932560104455,18.833333333333332,10.333333333333334,8247.199999999999,9.066842568161826,1288.0,0.4825,0
light_sparse,2029,near,60,0,686.0,3.8280397880021497,5.083333333333333,2.5,1845.3,2.0286939313984163,1260.0,0.4825,0
light_sparse,2029,score,60,0,704.0,3.3175359090559935,4.333333333333333,1.5,1512.3,1.6625989445910285,1330.0,0.4825,0
light_sparse,2029,awra,60,0,704.0,3.1459597511329562,2.7916666666666665,0.16666666666666666,1162.1999999999998,1.277704485488126,1330.0,0.4825,0
light_sparse,2029,cb,60,0,951.0,3.488900837237883,2.3333333333333335,3.75,3032.999999999999,3.3344327176780997,1372.0,0.4825,0
light_sparse,2029,tob,60,0,686.0,2.742261310392503,2.3333333333333335,2.0833333333333335,1792.5,1.970646437994723,1260.0,0.4825,0
light_sparse,2030,random,60,0,2469.0,17.994651367592205,22.333333333333332,7.166666666666667,9165.900000000001,9.607861635220129,2294.0,0.4825,0
light_sparse,2030,seq,60,0,2155.0,17.014129196021546,20.416666666666668,9.083333333333334,8456.099999999999,8.863836477987421,1288.0,0.4825,0
light_sparse,2030,near,60,0,686.0,4.9918022171570655,5.166666666666667,1.9166666666666667,1966.7999999999997,2.061635220125786,1260.0,0.4825,0
light_sparse,2030,score,60,0,704.0,3.499456071280563,3.5416666666666665,1.4166666666666667,1691.3,1.7728511530398325,1330.0,0.4825,0
light_sparse,2030,awra,60,0,704.0,3.028219539991711,2.8333333333333335,0.08333333333333333,1307.6,1.3706498951781971,1330.0,0.4825,0
light_sparse,2030,cb,60,0,917.0,3.183394633236634,2.5416666666666665,2.5833333333333335,3005.5,3.150419287211739,1472.0,0.4825,0
light_sparse,2030,tob,60,0,686.0,2.604032842934106,2.3333333333333335,1.9166666666666667,1935.8999999999999,2.0292452830188674,1260.0,0.4825,0
light_sparse,2031,random,60,0,2461.0,27.95158875609817,21.666666666666668,8.916666666666666,9465.7,9.761472620398061,2366.0,0.4825,0
light_sparse,2031,seq,60,0,2155.0,18.483350971838625,16.833333333333332,9.166666666666666,8799.099999999999,9.074043518614003,1288.0,0.4825,0
light_sparse,2031,near,60,0,686.0,5.740920471851526,5.791666666666667,2.0,1971.3000000000004,2.0328967721975872,1260.0,0.4825,0
light_sparse,2031,score,60,0,704.0,4.5664799566350895,5.291666666666667,1.75,1693.3999999999999,1.74631329277096,1330.0,0.4825,0
light_sparse,2031,awra,60,0,704.0,2.8184481557006786,3.1666666666666665,0.0,1336.2,1.3779519439001753,1330.0,0.4825,0
light_sparse,2031,cb,60,0,897.0,2.7356160140419683,2.9583333333333335,3.0833333333333335,3121.1000000000004,3.21862431679901,1408.0,0.4825,0
light_sparse,2031,tob,60,0,686.0,2.2837304148060174,2.3333333333333335,2.25,1996.6999999999996,2.059090440342373,1260.0,0.4825,0
light_sparse,2032,random,60,0,2270.0,28.0844785883129,18.666666666666668,10.666666666666666,9126.0,9.510212588578577,2286.0,0.4825,0
light_sparse,2032,seq,60,0,2155.0,21.81207740091254,23.833333333333332,8.916666666666666,8561.299999999997,8.921738224260107,1288.0,0.4825,0
light_sparse,2032,near,60,0,686.0,5.300973008630641,5.791666666666667,2.8333333333333335,1964.9999999999998,2.047728220091705,1260.0,0.4825,0
light_sparse,2032,score,60,0,704.0,3.8081331427629044,4.125,2.0833333333333335,1660.3999999999999,1.7303042934556068,1330.0,0.4825,0
light_sparse,2032,awra,60,0,704.0,2.7324775988125998,3.7916666666666665,0.16666666666666666,1305.8000000000002,1.3607753230512718,1330.0,0.4825,0
light_sparse,2032,cb,60,0,906.0,2.940025287229948,2.6666666666666665,3.75,3128.6,3.260316798666111,1438.0,0.4825,0
light_sparse,2032,tob,60,0,686.0,2.4415919960419976,2.3333333333333335,1.9166666666666667,1879.2999999999995,1.9584201750729466,1260.0,0.4825,0
light_sparse,2033,random,60,0,2311.0,19.096343730034267,22.833333333333332,10.333333333333334,9156.3,9.64125513319996,2170.0,0.4825,0
light_sparse,2033,seq,60,0,2155.0,22.25493698089098,14.458333333333334,8.333333333333334,8561.9,9.0153732757713,1288.0,0.4825,0
light_sparse,2033,near,60,0,686.0,5.012487657547775,5.166666666666667,2.0833333333333335,1961.6999999999998,2.0655996630514903,1260.0,0.4825,0
light_sparse,2033,score,60,0,704.0,3.4574403206133484,4.208333333333333,1.9166666666666667,1700.1999999999998,1.7902495524902604,1330.0,0.4825,0
light_sparse,2033,awra,60,0,704.0,3.0672736249056176,3.125,0.08333333333333333,1228.0000000000002,1.2930399073391603,1330.0,0.4825,0
light_sparse,2033,cb,60,0,910.0,3.0010890399024235,2.5833333333333335,2.5833333333333335,3093.2999999999993,3.2571338317363376,1454.0,0.4825,0
light_sparse,2033,tob,60,0,686.0,2.4751118080966488,2.3333333333333335,1.9166666666666667,1869.3999999999999,1.9684110771822683,1260.0,0.4825,0
light_sparse,2034,random,60,0,2301.0,17.450726242428196,17.333333333333332,6.833333333333333,8173.299999999997,9.139326847813928,2260.0,0.4825,0
light_sparse,2034,seq,60,0,2155.0,16.833615580016943,15.333333333333334,7.916666666666667,7927.5,8.864475008386446,1288.0,0.4825,0
light_sparse,2034,near,60,0,686.0,5.701621832866542,5.416666666666667,2.4166666666666665,1995.7,2.2315777703231574,1260.0,0.4825,0
light_sparse,2034,score,60,0,704.0,4.974728066175991,3.7916666666666665,2.3333333333333335,1710.9,1.9131164038913113,1330.0,0.4825,0
light_sparse,2034,awra,60,0,704.0,4.19155865303198,2.9583333333333335,0.08333333333333333,1162.9999999999998,1.3004584591300454,1330.0,0.4825,0
light_sparse,2034,cb,60,0,938.0,4.970917735947372,2.3333333333333335,4.0,2985.9999999999995,3.338924298333892,1478.0,0.4825,0
light_sparse,2034,tob,60,0,686.0,3.9915977333420165,2.3333333333333335,2.3333333333333335,1843.8000000000002,2.0617242536061724,1260.0,0.4825,0
light_sparse,2035,random,60,0,2348.0,23.853130617136006,21.958333333333332,10.25,9319.5,9.815165876777252,2228.0,0.4825,0
light_sparse,2035,seq,60,0,2155.0,16.165473337327743,17.666666666666668,10.083333333333334,8506.9,8.959347024749869,1288.0,0.4825,0
light_sparse,2035,near,60,0,686.0,5.97488016776513,6.458333333333333,1.8333333333333333,1938.1000000000001,2.0411795681937868,1260.0,0.4825,0
light_sparse,2035,score,60,0,704.0,5.098262432594368,5.458333333333333,1.5833333333333333,1716.8999999999999,1.8082148499210111,1330.0,0.4825,0
light_sparse,2035,awra,60,0,704.0,3.0047483523067706,2.7916666666666665,0.16666666666666666,1287.6999999999998,1.356187467087941,1330.0,0.4825,0
light_sparse,2035,cb,60,0,921.0,3.405347513481126,2.5416666666666665,2.0833333333333335,2998.0000000000005,3.1574512901527134,1468.0,0.4825,0
light_sparse,2035,tob,60,0,686.0,2.805137807070102,2.3333333333333335,1.5,1864.1999999999998,1.9633491311216436,1260.0,0.4825,0
light_sparse,2036,random,60,0,2237.0,14.225492926367384,13.416666666666666,10.833333333333334,8523.7,9.138737000107216,2314.0,0.4825,0
light_sparse,2036,seq,60,0,2155.0,13.87754817867885,18.708333333333332,6.083333333333333,8551.999999999998,9.169079017905005,1288.0,0.4825,0
light_sparse,2036,near,60,0,686.0,5.893672719171217,5.791666666666667,2.0833333333333335,1886.6000000000001,2.0227297094456955,1260.0,0.4825,0
light_sparse,2036,score,60,0,704.0,4.920031747799933,3.9583333333333335,2.25,1649.6,1.7686287123405169,1330.0,0.4825,0
light_sparse,2036,awra,60,0,704.0,2.417400022279158,2.5416666666666665,0.0,1250.2,1.340409563632465,1330.0,0.4825,0
light_sparse,2036,cb,60,0,903.0,2.7614598418179805,2.7916666666666665,3.25,2868.7000000000003,3.0756942210785905,1414.0,0.4825,0
light_sparse,2036,tob,60,0,686.0,2.282388325721287,2.3333333333333335,2.0833333333333335,1832.5999999999997,1.9648332797255283,1260.0,0.4825,0
light_sparse,2037,random,60,0,2332.0,16.187040958860905,17.833333333333332,10.583333333333334,8357.700000000003,9.810658527996246,2286.0,0.4825,0
light_sparse,2037,seq,60,0,2155.0,16.951448654981302,12.833333333333334,10.333333333333334,8437.9,9.904801032985091,1288.0,0.4825,0
light_sparse,2037,near,60,0,686.0,5.339160996710676,5.541666666666667,2.3333333333333335,1749.8000000000002,2.0539969479985913,1260.0,0.4825,0
light_sparse,2037,score,60,0,704.0,4.844432929302033,4.166666666666667,2.0,1528.7999999999997,1.794576828266228,1330.0,0.4825,0
light_sparse,2037,awra,60,0,704.0,3.7555310232956347,3.125,0.16666666666666666,1122.7000000000003,1.3178776851743164,1330.0,0.4825,0
light_sparse,2037,cb,60,0,950.0,4.361915919434056,2.3333333333333335,4.833333333333333,2997.6999999999994,3.5188402394647254,1408.0,0.4825,0
light_sparse,2037,tob,60,0,686.0,3.4865498130040997,2.3333333333333335,2.5833333333333335,1810.1,2.124779903744571,1260.0,0.4825,0
light_sparse,2038,random,60,0,2333.0,24.657498035293287,25.083333333333332,8.166666666666666,8275.599999999999,9.706310110250993,2252.0,0.4825,0
light_sparse,2038,seq,60,0,2155.0,25.19486318496822,22.041666666666668,9.166666666666666,7766.500000000001,9.109195402298848,1288.0,0.4825,0
light_sparse,2038,near,60,0,686.0,6.6203114953204265,6.375,2.5,1703.8000000000002,1.998357963875205,1260.0,0.4825,0
light_sparse,2038,score,60,0,704.0,5.254483103522185,5.041666666666667,2.1666666666666665,1500.3999999999999,1.7597935726014537,1330.0,0.4825,0
light_sparse,2038,awra,60,0,704.0,3.225191112381226,3.125,0.0,1091.7,1.2804363124560165,1330.0,0.4825,0
light_sparse,2038,cb,60,0,947.0,3.458026720011431,2.3333333333333335,4.416666666666667,2982.0000000000005,3.4975369458128083,1400.0,0.4825,0
light_sparse,2038,tob,60,0,686.0,2.742748446095593,2.3333333333333335,2.4166666666666665,1780.4,2.0882007975604036,1260.0,0.4825,0
light_sparse,2039,random,60,0,2370.0,24.71318696685779,23.166666666666668,10.333333333333334,9764.0,9.63204103778238,2336.0,0.4825,0
light_sparse,2039,seq,60,0,2155.0,20.66018738637953,19.666666666666668,7.666666666666667,8988.500000000004,8.867021801321894,1288.0,0.4825,0
light_sparse,2039,near,60,0,686.0,5.059729408474339,5.458333333333333,1.6666666666666667,1927.6000000000004,1.9015487816908359,1260.0,0.4825,0
light_sparse,2039,score,60,0,704.0,3.870227940148232,4.208333333333333,1.4166666666666667,1754.9999999999998,1.7312814442142643,1330.0,0.4825,0
light_sparse,2039,awra,60,0,704.0,3.383914837085723,3.4583333333333335,0.0,1371.4999999999998,1.352964387885962,1330.0,0.4825,0
light_sparse,2039,cb,60,0,943.0,3.7102677947140243,2.3333333333333335,3.0,3438.7,3.392226496991219,1390.0,0.4825,0
light_sparse,2039,tob,60,0,686.0,2.9715774017619907,2.3333333333333335,2.25,2118.5999999999995,2.0899674459899367,1260.0,0.4825,0
light_sparse,2040,random,60,0,2468.0,22.271740429906988,21.75,8.333333333333334,8892.700000000003,10.013174192095486,2346.0,0.4825,0
light_sparse,2040,seq,60,0,2155.0,15.892296105013983,14.25,9.833333333333334,7969.599999999999,8.973764215741468,1288.0,0.4825,0
light_sparse,2040,near,60,0,686.0,4.80339765200966,4.625,2.6666666666666665,1907.9999999999995,2.148406710955973,1260.0,0.4825,0
light_sparse,2040,score,60,0,704.0,3.71018339191354,4.208333333333333,1.8333333333333333,1599.9999999999995,1.8015989190406478,1330.0,0.4825,0
light_sparse,2040,awra,60,0,704.0,2.7204767711546283,2.9166666666666665,0.08333333333333333,1129.3,1.2715910370453776,1330.0,0.4825,0
light_sparse,2040,cb,60,0,901.0,3.0247112832651895,2.6666666666666665,3.0833333333333335,2738.9,3.0839995496002692,1450.0,0.4825,0
light_sparse,2040,tob,60,0,686.0,2.528142409678886,2.3333333333333335,1.6666666666666667,1635.5,1.8415718950568623,1260.0,0.4825,0
light_sparse,2041,random,60,0,2558.0,21.69668174195844,26.5,9.75,9420.000000000002,10.267029972752043,2404.0,0.4825,0
light_sparse,2041,seq,60,0,2155.0,18.3421159611769,18.583333333333332,7.333333333333333,7971.399999999999,8.688174386920977,1288.0,0.4825,0
light_sparse,2041,near,60,0,686.0,5.813151074749733,5.875,1.75,1796.9000000000005,1.958474114441417,1260.0,0.4825,0
light_sparse,2041,score,60,0,704.0,4.751638802784696,3.9583333333333335,1.4166666666666667,1681.5,1.8326975476839233,1330.0,0.4825,0
light_sparse,2041,awra,60,0,704.0,3.9690024899639207,3.2916666666666665,0.08333333333333333,1190.4,1.2974386920980925,1330.0,0.4825,0
light_sparse,2041,cb,60,0,944.0,4.546953605366126,2.3333333333333335,2.5833333333333335,2820.8,3.0744414168937335,1460.0,0.4825,0
light_sparse,2041,tob,60,0,686.0,3.638701153513899,2.3333333333333335,1.5833333333333333,1697.5999999999997,1.8502452316076292,1260.0,0.4825,0
light_sparse,2042,random,60,0,2710.0,29.086382854643535,27.166666666666668,11.083333333333334,10685.199999999999,11.468498443705052,2532.0,0.4825,0
light_sparse,2042,seq,60,0,2155.0,25.17865213587987,18.208333333333332,9.5,8503.600000000002,9.126972201352368,1288.0,0.4825,0
light_sparse,2042,near,60,0,686.0,6.014889196675898,5.416666666666667,1.8333333333333333,1892.0,2.0306965761511213,1260.0,0.4825,0
light_sparse,2042,score,60,0,704.0,4.891984983233706,5.0,2.0,1677.8,1.8007942470752385,1330.0,0.4825,0
light_sparse,2042,awra,60,0,704.0,3.2220804782038197,3.7916666666666665,0.08333333333333333,1216.7999999999997,1.3059997853386278,1330.0,0.4825,0
light_sparse,2042,cb,60,0,947.0,3.5982468289838154,2.3333333333333335,3.3333333333333335,3123.7999999999997,3.352795964366211,1388.0,0.4825,0
light_sparse,2042,tob,60,0,686.0,2.8429800262428917,2.3333333333333335,1.3333333333333333,1758.8999999999999,1.887839433293978,1260.0,0.4825,0
light_sparse,2043,random,60,0,2274.0,18.78345386533665,22.458333333333332,9.25,8492.399999999998,9.393208715850012,2258.0,0.4825,0
light_sparse,2043,seq,60,0,2155.0,14.728167082294261,21.166666666666668,10.333333333333334,8637.199999999999,9.55336799026656,1288.0,0.4825,0
light_sparse,2043,near,60,0,686.0,5.172356608478804,5.458333333333333,1.8333333333333333,1735.8999999999999,1.920030970025439,1260.0,0.4825,0
light_sparse,2043,score,60,0,704.0,4.336895261845386,4.625,1.1666666666666667,1411.9999999999998,1.5617741400287573,1330.0,0.4825,0
light_sparse,2043,awra,60,0,704.0,2.6180548628428926,2.9583333333333335,0.0,1172.6000000000001,1.2969804225196326,1330.0,0.4825,0
light_sparse,2043,cb,60,0,906.0,2.9194887780548613,2.6666666666666665,2.75,2783.7,3.0789735648711427,1438.0,0.4825,0
light_sparse,2043,tob,60,0,686.0,2.425798004987531,2.3333333333333335,1.5833333333333333,1714.5999999999997,1.8964716292445525,1260.0,0.4825,0
light_sparse,2044,random,60,0,2331.0,19.758861979384896,21.958333333333332,9.5,7678.2,9.159250864845522,2366.0,0.4825,0
light_sparse,2044,seq,60,0,2155.0,17.96425877817816,21.666666666666668,8.583333333333334,7399.500000000003,8.826792317786,1288.0,0.4825,0
light_sparse,2044,near,60,0,686.0,5.051481884968855,5.291666666666667,1.6666666666666667,1700.3999999999996,2.0283907908863172,1260.0,0.4825,0
light_sparse,2044,score,60,0,704.0,3.921436352970754,4.041666666666667,1.1666666666666667,1437.6,1.7148992007634498,1330.0,0.4825,0
light_sparse,2044,awra,60,0,704.0,2.9983239755300435,3.7916666666666665,0.08333333333333333,1069.0,1.2751998091375403,1330.0,0.4825,0
light_sparse,2044,cb,60,0,906.0,2.8792983044219125,2.6666666666666665,3.5,2827.8,3.3732553978289412,1438.0,0.4825,0
light_sparse,2044,tob,60,0,686.0,2.3892147825358254,2.3333333333333335,2.3333333333333335,1703.7,2.032327329118455,1260.0,0.4825,0
light_sparse,2045,random,60,0,2443.0,18.898020015645667,15.875,8.5,9041.400000000001,9.701072961373391,2332.0,0.4825,0
light_sparse,2045,seq,60,0,2155.0,19.786032208464853,22.0,8.166666666666666,8207.400000000001,8.806223175965666,1288.0,0.4825,0
light_sparse,2045,near,60,0,686.0,4.757856545547735,5.375,2.3333333333333335,1845.8000000000006,1.9804721030042924,1260.0,0.4825,0
light_sparse,2045,score,60,0,704.0,3.360713225971784,4.333333333333333,1.8333333333333333,1617.6999999999998,1.7357296137339053,1330.0,0.4825,0
light_sparse,2045,awra,60,0,704.0,2.745798602681343,3.6666666666666665,0.08333333333333333,1278.1,1.371351931330472,1330.0,0.4825,0
light_sparse,2045,cb,60,0,901.0,2.893002616600578,2.9166666666666665,3.9166666666666665,3115.5999999999995,3.3429184549356212,1410.0,0.4825,0
light_sparse,2045,tob,60,0,686.0,2.383547786679615,2.3333333333333335,2.1666666666666665,1951.4,2.0937768240343346,1260.0,0.4825,0
light_sparse,2046,random,60,0,2227.0,22.437416908759662,22.541666666666668,8.083333333333334,7988.700000000001,8.843905679176352,2216.0,0.4825,0
light_sparse,2046,seq,60,0,2155.0,12.6407750258506,12.833333333333334,8.416666666666666,8043.400000000002,8.904461419240564,1288.0,0.4825,0
light_sparse,2046,near,60,0,686.0,6.108646412920378,5.666666666666667,1.75,1779.2999999999997,1.9697774825639316,1260.0,0.4825,0
light_sparse,2046,score,60,0,704.0,5.926165739327391,4.708333333333333,1.8333333333333333,1605.3,1.7771504483560274,1330.0,0.4825,0
light_sparse,2046,awra,60,0,704.0,3.6542912009453934,3.0,0.08333333333333333,1235.5000000000002,1.3677626480681944,1330.0,0.4825,0
light_sparse,2046,cb,60,0,948.0,4.239992121719435,2.3333333333333335,2.5,2882.7999999999997,3.1914092770950955,1442.0,0.4825,0
light_sparse,2046,tob,60,0,686.0,3.3591757348958606,2.3333333333333335,2.0,1786.2000000000003,1.9774161408170048,1260.0,0.4825,0
light_sparse,2047,random,60,0,2029.0,13.925224444794457,12.333333333333334,10.416666666666666,7240.900000000003,7.957907462358506,2042.0,0.4825,0
light_sparse,2047,seq,60,0,2155.0,17.454894471570327,15.5,7.833333333333333,7879.800000000001,8.660072535443458,1288.0,0.4825,0
light_sparse,2047,near,60,0,686.0,6.512167270436289,6.791666666666667,2.6666666666666665,1885.8000000000002,2.072535443455325,1260.0,0.4825,0
light_sparse,2047,score,60,0,704.0,5.570148842337376,5.083333333333333,2.1666666666666665,1697.7,1.8658094296076495,1330.0,0.4825,0
light_sparse,2047,awra,60,0,704.0,3.578083162702787,2.75,0.08333333333333333,1219.6000000000001,1.340367073304759,1330.0,0.4825,0
light_sparse,2047,cb,60,0,951.0,4.168156402583085,2.3333333333333335,3.6666666666666665,3112.9,3.421145180789098,1378.0,0.4825,0
light_sparse,2047,tob,60,0,686.0,3.365333123326508,2.3333333333333335,2.1666666666666665,1792.8000000000006,1.9703264094955497,1260.0,0.4825,0
light_sparse,2048,random,60,0,2514.0,20.73546255506609,19.875,12.166666666666666,8581.4,10.497125382262995,2328.0,0.4825,0
light_sparse,2048,seq,60,0,2155.0,20.342339696524725,22.833333333333332,9.5,7342.000000000003,8.981039755351684,1288.0,0.4825,0
light_sparse,2048,near,60,0,686.0,5.237053352912382,4.875,2.0833333333333335,1650.8999999999999,2.0194495412844033,1260.0,0.4825,0
light_sparse,2048,score,60,0,704.0,4.350954478707782,2.9583333333333335,1.8333333333333333,1486.3999999999999,1.8182262996941891,1330.0,0.4825,0
light_sparse,2048,awra,60,0,704.0,3.901101321585903,2.6666666666666665,0.08333333333333333,1033.7999999999997,1.2645871559633022,1330.0,0.4825,0
light_sparse,2048,cb,60,0,945.0,4.573274596182083,2.3333333333333335,3.9166666666666665,2769.8,3.3881345565749226,1436.0,0.4825,0
light_sparse,2048,tob,60,0,686.0,3.6765051395007333,2.3333333333333335,2.3333333333333335,1643.4999999999998,2.0103975535168184,1260.0,0.4825,0
light_sparse,2049,random,60,0,2471.0,18.2331176139561,22.875,10.0,8969.5,9.983860195903828,2520.0,0.4825,0
light_sparse,2049,seq,60,0,2155.0,17.033721483918434,19.041666666666668,9.5,7973.500000000003,8.875222617987536,1288.0,0.4825,0
light_sparse,2049,near,60,0,686.0,6.144301112505953,5.791666666666667,2.4166666666666665,1858.9000000000003,2.0691228851291186,1260.0,0.4825,0
light_sparse,2049,score,60,0,704.0,4.146227436041728,4.166666666666667,1.75,1542.6999999999998,1.7171638468388242,1330.0,0.4825,0
light_sparse,2049,awra,60,0,704.0,2.576912254880739,3.5,0.08333333333333333,1167.6000000000001,1.2996438112199467,1330.0,0.4825,0
light_sparse,2049,cb,60,0,895.0,2.8414570797800964,2.9166666666666665,2.9166666666666665,2644.7999999999997,2.9439002671415837,1430.0,0.4825,0
